airport_group,timestamp,target_sched,flights_cnt,avg_duration,max_duration,passenger_share,cargo_share,charter_share,airline,dow,holiday,month,hournum,weekend,date,daily_flights_cnt,flights_cnt_prev,flights_cnt_next
A,2025-10-19 04:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,4,1,2025-10-19,30,0,0
E,2025-10-19 04:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,4,1,2025-10-19,36,0,0
C,2025-10-19 04:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,4,1,2025-10-19,17,0,0
B,2025-10-19 04:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,4,1,2025-10-19,36,0,0
F,2025-10-19 04:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,4,1,2025-10-19,16,0,0
D,2025-10-19 04:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,4,1,2025-10-19,36,0,0
G,2025-10-19 04:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,4,1,2025-10-19,21,0,0
G,2025-10-19 05:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,5,1,2025-10-19,21,0,0
A,2025-10-19 05:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,5,1,2025-10-19,30,0,0
E,2025-10-19 05:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,5,1,2025-10-19,36,0,0
B,2025-10-19 05:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,5,1,2025-10-19,36,0,0
D,2025-10-19 05:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,5,1,2025-10-19,36,0,0
F,2025-10-19 05:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,5,1,2025-10-19,16,0,0
C,2025-10-19 05:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,5,1,2025-10-19,17,0,0
G,2025-10-19 06:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,6,1,2025-10-19,21,0,0
D,2025-10-19 06:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,6,1,2025-10-19,36,0,0
E,2025-10-19 06:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,6,1,2025-10-19,36,0,0
A,2025-10-19 06:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,6,1,2025-10-19,30,0,1
B,2025-10-19 06:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,6,1,2025-10-19,36,0,0
C,2025-10-19 06:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,6,1,2025-10-19,17,0,0
F,2025-10-19 06:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,6,1,2025-10-19,16,0,0
D,2025-10-19 07:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,7,1,2025-10-19,36,0,0
E,2025-10-19 07:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,7,1,2025-10-19,36,0,0
F,2025-10-19 07:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,7,1,2025-10-19,16,0,0
B,2025-10-19 07:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,7,1,2025-10-19,36,0,1
A,2025-10-19 07:00:00,0,1,65.0,65.0,1.0,0.0,0.0,,6,False,10,7,1,2025-10-19,30,0,0
G,2025-10-19 07:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,7,1,2025-10-19,21,0,0
C,2025-10-19 07:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,7,1,2025-10-19,17,0,0
B,2025-10-19 08:00:00,0,1,70.0,70.0,1.0,0.0,0.0,,6,False,10,8,1,2025-10-19,36,0,2
D,2025-10-19 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,8,1,2025-10-19,36,0,0
C,2025-10-19 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,8,1,2025-10-19,17,0,0
G,2025-10-19 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,8,1,2025-10-19,21,0,0
E,2025-10-19 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,8,1,2025-10-19,36,0,2
F,2025-10-19 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,8,1,2025-10-19,16,0,0
A,2025-10-19 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,8,1,2025-10-19,30,1,1
D,2025-10-19 09:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,9,1,2025-10-19,36,0,0
C,2025-10-19 09:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,9,1,2025-10-19,17,0,0
A,2025-10-19 09:00:00,0,1,70.0,70.0,1.0,0.0,0.0,,6,False,10,9,1,2025-10-19,30,0,3
E,2025-10-19 09:00:00,0,2,27.5,30.0,1.0,0.0,0.0,,6,False,10,9,1,2025-10-19,36,0,2
F,2025-10-19 09:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,9,1,2025-10-19,16,0,3
G,2025-10-19 09:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,9,1,2025-10-19,21,0,1
B,2025-10-19 09:00:00,1,2,65.0,70.0,1.0,0.0,0.0,,6,False,10,9,1,2025-10-19,36,1,4
A,2025-10-19 10:00:00,0,3,66.66666666666667,70.0,1.0,0.0,0.0,,6,False,10,10,1,2025-10-19,30,1,2
E,2025-10-19 10:00:00,1,2,30.0,30.0,1.0,0.0,0.0,,6,False,10,10,1,2025-10-19,36,2,4
D,2025-10-19 10:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,10,1,2025-10-19,36,0,2
C,2025-10-19 10:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,10,1,2025-10-19,17,0,4
B,2025-10-19 10:00:00,1,4,62.5,70.0,1.0,0.0,0.0,,6,False,10,10,1,2025-10-19,36,2,2
F,2025-10-19 10:00:00,1,3,20.0,20.0,1.0,0.0,0.0,,6,False,10,10,1,2025-10-19,16,0,5
G,2025-10-19 10:00:00,0,1,20.0,20.0,1.0,0.0,0.0,,6,False,10,10,1,2025-10-19,21,0,1
E,2025-10-19 11:00:00,1,4,27.5,30.0,1.0,0.0,0.0,,6,False,10,11,1,2025-10-19,36,2,1
A,2025-10-19 11:00:00,0,2,65.0,65.0,1.0,0.0,0.0,,6,False,10,11,1,2025-10-19,30,3,1
F,2025-10-19 11:00:00,1,5,21.0,25.0,1.0,0.0,0.0,,6,False,10,11,1,2025-10-19,16,3,1
D,2025-10-19 11:00:00,1,2,45.0,50.0,1.0,0.0,0.0,,6,False,10,11,1,2025-10-19,36,0,2
C,2025-10-19 11:00:00,1,4,30.0,35.0,1.0,0.0,0.0,,6,False,10,11,1,2025-10-19,17,0,1
B,2025-10-19 11:00:00,0,2,70.0,70.0,1.0,0.0,0.0,,6,False,10,11,1,2025-10-19,36,4,3
G,2025-10-19 11:00:00,0,1,20.0,20.0,1.0,0.0,0.0,,6,False,10,11,1,2025-10-19,21,1,4
D,2025-10-19 12:00:00,0,2,47.5,65.0,1.0,0.0,0.0,,6,False,10,12,1,2025-10-19,36,2,7
G,2025-10-19 12:00:00,1,4,23.75,35.0,1.0,0.0,0.0,,6,False,10,12,1,2025-10-19,21,1,0
B,2025-10-19 12:00:00,1,3,58.333333333333336,70.0,1.0,0.0,0.0,,6,False,10,12,1,2025-10-19,36,2,3
F,2025-10-19 12:00:00,0,1,25.0,25.0,1.0,0.0,0.0,,6,False,10,12,1,2025-10-19,16,5,0
E,2025-10-19 12:00:00,0,1,60.0,60.0,1.0,0.0,0.0,,6,False,10,12,1,2025-10-19,36,4,2
A,2025-10-19 12:00:00,0,1,55.0,55.0,1.0,0.0,0.0,,6,False,10,12,1,2025-10-19,30,2,2
C,2025-10-19 12:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,6,False,10,12,1,2025-10-19,17,4,2
B,2025-10-19 13:00:00,1,3,60.0,70.0,1.0,0.0,0.0,,6,False,10,13,1,2025-10-19,36,3,2
F,2025-10-19 13:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,13,1,2025-10-19,16,1,0
A,2025-10-19 13:00:00,0,2,55.0,55.0,1.0,0.0,0.0,,6,False,10,13,1,2025-10-19,30,1,2
G,2025-10-19 13:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,13,1,2025-10-19,21,4,0
C,2025-10-19 13:00:00,0,2,35.0,35.0,1.0,0.0,0.0,,6,False,10,13,1,2025-10-19,17,1,1
E,2025-10-19 13:00:00,1,2,42.5,60.0,1.0,0.0,0.0,,6,False,10,13,1,2025-10-19,36,1,4
D,2025-10-19 13:00:00,1,7,46.42857142857143,65.0,1.0,0.0,0.0,,6,False,10,13,1,2025-10-19,36,2,0
D,2025-10-19 14:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,14,1,2025-10-19,36,7,3
A,2025-10-19 14:00:00,0,2,65.0,65.0,1.0,0.0,0.0,,6,False,10,14,1,2025-10-19,30,2,2
E,2025-10-19 14:00:00,1,4,27.5,30.0,1.0,0.0,0.0,,6,False,10,14,1,2025-10-19,36,2,4
G,2025-10-19 14:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,14,1,2025-10-19,21,0,0
C,2025-10-19 14:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,6,False,10,14,1,2025-10-19,17,2,0
B,2025-10-19 14:00:00,0,2,70.0,70.0,1.0,0.0,0.0,,6,False,10,14,1,2025-10-19,36,3,5
F,2025-10-19 14:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,14,1,2025-10-19,16,0,0
A,2025-10-19 15:00:00,1,2,50.0,70.0,1.0,0.0,0.0,,6,False,10,15,1,2025-10-19,30,2,5
G,2025-10-19 15:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,15,1,2025-10-19,21,0,0
C,2025-10-19 15:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,15,1,2025-10-19,17,1,2
D,2025-10-19 15:00:00,1,3,56.666666666666664,65.0,1.0,0.0,0.0,,6,False,10,15,1,2025-10-19,36,0,6
B,2025-10-19 15:00:00,1,5,53.0,70.0,1.0,0.0,0.0,,6,False,10,15,1,2025-10-19,36,2,3
E,2025-10-19 15:00:00,1,4,27.5,30.0,1.0,0.0,0.0,,6,False,10,15,1,2025-10-19,36,4,5
F,2025-10-19 15:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,15,1,2025-10-19,16,0,1
F,2025-10-19 16:00:00,0,1,25.0,25.0,1.0,0.0,0.0,,6,False,10,16,1,2025-10-19,16,0,2
E,2025-10-19 16:00:00,1,5,28.0,30.0,1.0,0.0,0.0,,6,False,10,16,1,2025-10-19,36,4,2
G,2025-10-19 16:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,16,1,2025-10-19,21,0,4
D,2025-10-19 16:00:00,1,6,45.833333333333336,65.0,1.0,0.0,0.0,,6,False,10,16,1,2025-10-19,36,3,3
C,2025-10-19 16:00:00,0,2,32.5,35.0,1.0,0.0,0.0,,6,False,10,16,1,2025-10-19,17,0,1
B,2025-10-19 16:00:00,1,3,46.666666666666664,55.0,1.0,0.0,0.0,,6,False,10,16,1,2025-10-19,36,5,1
A,2025-10-19 16:00:00,1,5,36.0,55.0,1.0,0.0,0.0,,6,False,10,16,1,2025-10-19,30,2,1
C,2025-10-19 17:00:00,0,1,25.0,25.0,1.0,0.0,0.0,,6,False,10,17,1,2025-10-19,17,2,2
B,2025-10-19 17:00:00,0,1,70.0,70.0,1.0,0.0,0.0,,6,False,10,17,1,2025-10-19,36,3,4
D,2025-10-19 17:00:00,1,3,40.0,45.0,1.0,0.0,0.0,,6,False,10,17,1,2025-10-19,36,6,6
E,2025-10-19 17:00:00,1,2,42.5,55.0,1.0,0.0,0.0,,6,False,10,17,1,2025-10-19,36,5,4
G,2025-10-19 17:00:00,1,4,27.5,45.0,1.0,0.0,0.0,,6,False,10,17,1,2025-10-19,21,0,3
F,2025-10-19 17:00:00,1,2,22.5,25.0,1.0,0.0,0.0,,6,False,10,17,1,2025-10-19,16,1,4
A,2025-10-19 17:00:00,0,1,55.0,55.0,1.0,0.0,0.0,,6,False,10,17,1,2025-10-19,30,5,3
D,2025-10-19 18:00:00,1,6,49.166666666666664,65.0,1.0,0.0,0.0,,6,False,10,18,1,2025-10-19,36,3,0
B,2025-10-19 18:00:00,1,4,62.5,70.0,1.0,0.0,0.0,,6,False,10,18,1,2025-10-19,36,1,3
G,2025-10-19 18:00:00,1,3,21.666666666666668,25.0,1.0,0.0,0.0,,6,False,10,18,1,2025-10-19,21,4,2
E,2025-10-19 18:00:00,1,4,27.5,30.0,1.0,0.0,0.0,,6,False,10,18,1,2025-10-19,36,2,4
C,2025-10-19 18:00:00,1,2,25.0,25.0,1.0,0.0,0.0,,6,False,10,18,1,2025-10-19,17,1,3
A,2025-10-19 18:00:00,0,3,55.0,65.0,1.0,0.0,0.0,,6,False,10,18,1,2025-10-19,30,1,3
F,2025-10-19 18:00:00,1,4,35.0,50.0,1.0,0.0,0.0,,6,False,10,18,1,2025-10-19,16,2,0
D,2025-10-19 19:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,19,1,2025-10-19,36,6,3
A,2025-10-19 19:00:00,1,3,41.666666666666664,55.0,1.0,0.0,0.0,,6,False,10,19,1,2025-10-19,30,3,3
G,2025-10-19 19:00:00,1,2,27.5,35.0,1.0,0.0,0.0,,6,False,10,19,1,2025-10-19,21,3,1
B,2025-10-19 19:00:00,0,3,48.333333333333336,55.0,1.0,0.0,0.0,,6,False,10,19,1,2025-10-19,36,4,1
C,2025-10-19 19:00:00,1,3,25.0,35.0,1.0,0.0,0.0,,6,False,10,19,1,2025-10-19,17,2,1
F,2025-10-19 19:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,19,1,2025-10-19,16,4,0
E,2025-10-19 19:00:00,1,4,25.0,25.0,1.0,0.0,0.0,,6,False,10,19,1,2025-10-19,36,4,0
G,2025-10-19 20:00:00,0,1,15.0,15.0,1.0,0.0,0.0,,6,False,10,20,1,2025-10-19,21,2,4
F,2025-10-19 20:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,20,1,2025-10-19,16,0,0
D,2025-10-19 20:00:00,1,3,56.666666666666664,65.0,1.0,0.0,0.0,,6,False,10,20,1,2025-10-19,36,0,4
E,2025-10-19 20:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,20,1,2025-10-19,36,4,2
C,2025-10-19 20:00:00,0,1,20.0,20.0,1.0,0.0,0.0,,6,False,10,20,1,2025-10-19,17,3,0
B,2025-10-19 20:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,6,False,10,20,1,2025-10-19,36,3,2
A,2025-10-19 20:00:00,0,3,38.333333333333336,55.0,1.0,0.0,0.0,,6,False,10,20,1,2025-10-19,30,3,1
F,2025-10-19 21:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,21,1,2025-10-19,16,0,0
E,2025-10-19 21:00:00,1,2,27.5,30.0,1.0,0.0,0.0,,6,False,10,21,1,2025-10-19,36,0,0
D,2025-10-19 21:00:00,1,4,46.25,65.0,1.0,0.0,0.0,,6,False,10,21,1,2025-10-19,36,3,0
G,2025-10-19 21:00:00,1,4,23.75,30.0,1.0,0.0,0.0,,6,False,10,21,1,2025-10-19,21,1,1
B,2025-10-19 21:00:00,1,2,65.0,70.0,1.0,0.0,0.0,,6,False,10,21,1,2025-10-19,36,1,0
A,2025-10-19 21:00:00,0,1,65.0,65.0,1.0,0.0,0.0,,6,False,10,21,1,2025-10-19,30,3,0
C,2025-10-19 21:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,21,1,2025-10-19,17,1,0
B,2025-10-19 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,22,1,2025-10-19,36,2,0
F,2025-10-19 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,22,1,2025-10-19,16,0,0
D,2025-10-19 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,22,1,2025-10-19,36,4,0
A,2025-10-19 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,22,1,2025-10-19,30,1,0
G,2025-10-19 22:00:00,0,1,30.0,30.0,1.0,0.0,0.0,,6,False,10,22,1,2025-10-19,21,4,0
C,2025-10-19 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,22,1,2025-10-19,17,0,0
E,2025-10-19 22:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,22,1,2025-10-19,36,2,0
E,2025-10-19 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,23,1,2025-10-19,36,0,0
F,2025-10-19 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,23,1,2025-10-19,16,0,0
A,2025-10-19 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,23,1,2025-10-19,30,0,0
G,2025-10-19 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,23,1,2025-10-19,21,1,0
C,2025-10-19 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,23,1,2025-10-19,17,0,0
B,2025-10-19 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,23,1,2025-10-19,36,0,0
D,2025-10-19 23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,6,False,10,23,1,2025-10-19,36,0,0
E,2025-10-20 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,0,0,2025-10-20,44,0,0
F,2025-10-20 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,0,0,2025-10-20,26,0,0
B,2025-10-20 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,0,0,2025-10-20,47,0,0
C,2025-10-20 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,0,0,2025-10-20,21,0,0
G,2025-10-20 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,0,0,2025-10-20,35,0,0
A,2025-10-20 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,0,0,2025-10-20,48,0,0
D,2025-10-20 00:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,0,0,2025-10-20,48,0,0
B,2025-10-20 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,1,0,2025-10-20,47,0,0
A,2025-10-20 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,1,0,2025-10-20,48,0,0
F,2025-10-20 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,1,0,2025-10-20,26,0,0
D,2025-10-20 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,1,0,2025-10-20,48,0,0
E,2025-10-20 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,1,0,2025-10-20,44,0,0
G,2025-10-20 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,1,0,2025-10-20,35,0,1
C,2025-10-20 01:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,1,0,2025-10-20,21,0,0
A,2025-10-20 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,2,0,2025-10-20,48,0,2
E,2025-10-20 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,2,0,2025-10-20,44,0,2
D,2025-10-20 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,2,0,2025-10-20,48,0,0
F,2025-10-20 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,2,0,2025-10-20,26,0,0
B,2025-10-20 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,2,0,2025-10-20,47,0,2
G,2025-10-20 02:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,0,False,10,2,0,2025-10-20,35,0,4
C,2025-10-20 02:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,2,0,2025-10-20,21,0,0
D,2025-10-20 03:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,3,0,2025-10-20,48,0,3
E,2025-10-20 03:00:00,1,2,27.5,30.0,1.0,0.0,0.0,,0,False,10,3,0,2025-10-20,44,0,2
F,2025-10-20 03:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,3,0,2025-10-20,26,0,0
B,2025-10-20 03:00:00,1,2,50.0,70.0,1.0,0.0,0.0,,0,False,10,3,0,2025-10-20,47,0,4
C,2025-10-20 03:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,3,0,2025-10-20,21,0,5
A,2025-10-20 03:00:00,1,2,47.5,65.0,1.0,0.0,0.0,,0,False,10,3,0,2025-10-20,48,0,6
G,2025-10-20 03:00:00,1,4,26.25,35.0,1.0,0.0,0.0,,0,False,10,3,0,2025-10-20,35,1,0
A,2025-10-20 04:00:00,1,6,40.833333333333336,65.0,1.0,0.0,0.0,,0,False,10,4,0,2025-10-20,48,2,0
C,2025-10-20 04:00:00,1,5,24.0,30.0,1.0,0.0,0.0,,0,False,10,4,0,2025-10-20,21,0,1
G,2025-10-20 04:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,4,0,2025-10-20,35,4,1
B,2025-10-20 04:00:00,1,4,52.5,70.0,1.0,0.0,0.0,,0,False,10,4,0,2025-10-20,47,2,0
F,2025-10-20 04:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,4,0,2025-10-20,26,0,4
E,2025-10-20 04:00:00,1,2,30.0,30.0,1.0,0.0,0.0,,0,False,10,4,0,2025-10-20,44,2,4
D,2025-10-20 04:00:00,1,3,58.333333333333336,65.0,1.0,0.0,0.0,,0,False,10,4,0,2025-10-20,48,0,0
G,2025-10-20 05:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,0,False,10,5,0,2025-10-20,35,0,6
A,2025-10-20 05:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,5,0,2025-10-20,48,6,3
D,2025-10-20 05:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,5,0,2025-10-20,48,3,4
F,2025-10-20 05:00:00,1,4,33.75,45.0,1.0,0.0,0.0,,0,False,10,5,0,2025-10-20,26,0,4
C,2025-10-20 05:00:00,0,1,30.0,30.0,1.0,0.0,0.0,,0,False,10,5,0,2025-10-20,21,5,1
E,2025-10-20 05:00:00,1,4,27.5,30.0,1.0,0.0,0.0,,0,False,10,5,0,2025-10-20,44,2,2
B,2025-10-20 05:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,5,0,2025-10-20,47,4,3
A,2025-10-20 06:00:00,1,3,51.666666666666664,65.0,1.0,0.0,0.0,,0,False,10,6,0,2025-10-20,48,0,6
F,2025-10-20 06:00:00,1,4,27.5,45.0,1.0,0.0,0.0,,0,False,10,6,0,2025-10-20,26,4,2
D,2025-10-20 06:00:00,1,4,52.5,65.0,1.0,0.0,0.0,,0,False,10,6,0,2025-10-20,48,0,6
G,2025-10-20 06:00:00,1,6,28.333333333333332,50.0,1.0,0.0,0.0,,0,False,10,6,0,2025-10-20,35,1,1
C,2025-10-20 06:00:00,0,1,35.0,35.0,1.0,0.0,0.0,,0,False,10,6,0,2025-10-20,21,1,2
B,2025-10-20 06:00:00,1,3,60.0,70.0,1.0,0.0,0.0,,0,False,10,6,0,2025-10-20,47,0,6
E,2025-10-20 06:00:00,1,2,25.0,25.0,1.0,0.0,0.0,,0,False,10,6,0,2025-10-20,44,4,5
D,2025-10-20 07:00:00,1,6,45.833333333333336,65.0,1.0,0.0,0.0,,0,False,10,7,0,2025-10-20,48,4,0
C,2025-10-20 07:00:00,0,2,35.0,35.0,1.0,0.0,0.0,,0,False,10,7,0,2025-10-20,21,1,0
G,2025-10-20 07:00:00,0,1,20.0,20.0,1.0,0.0,0.0,,0,False,10,7,0,2025-10-20,35,6,0
E,2025-10-20 07:00:00,1,5,26.0,30.0,1.0,0.0,0.0,,0,False,10,7,0,2025-10-20,44,2,0
F,2025-10-20 07:00:00,1,2,22.5,25.0,1.0,0.0,0.0,,0,False,10,7,0,2025-10-20,26,4,0
A,2025-10-20 07:00:00,1,6,41.666666666666664,65.0,1.0,0.0,0.0,,0,False,10,7,0,2025-10-20,48,3,2
B,2025-10-20 07:00:00,1,6,57.5,70.0,1.0,0.0,0.0,,0,False,10,7,0,2025-10-20,47,3,2
D,2025-10-20 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,8,0,2025-10-20,48,6,4
F,2025-10-20 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,8,0,2025-10-20,26,2,0
C,2025-10-20 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,8,0,2025-10-20,21,2,0
E,2025-10-20 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,8,0,2025-10-20,44,5,4
B,2025-10-20 08:00:00,0,2,52.5,70.0,1.0,0.0,0.0,,0,False,10,8,0,2025-10-20,47,6,2
G,2025-10-20 08:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,8,0,2025-10-20,35,1,1
A,2025-10-20 08:00:00,0,2,47.5,65.0,1.0,0.0,0.0,,0,False,10,8,0,2025-10-20,48,6,1
C,2025-10-20 09:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,9,0,2025-10-20,21,0,0
D,2025-10-20 09:00:00,1,4,50.0,65.0,1.0,0.0,0.0,,0,False,10,9,0,2025-10-20,48,0,1
A,2025-10-20 09:00:00,0,1,70.0,70.0,1.0,0.0,0.0,,0,False,10,9,0,2025-10-20,48,2,3
E,2025-10-20 09:00:00,1,4,27.5,30.0,1.0,0.0,0.0,,0,False,10,9,0,2025-10-20,44,0,0
F,2025-10-20 09:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,9,0,2025-10-20,26,0,3
G,2025-10-20 09:00:00,0,1,15.0,15.0,1.0,0.0,0.0,,0,False,10,9,0,2025-10-20,35,0,2
B,2025-10-20 09:00:00,1,2,62.5,70.0,1.0,0.0,0.0,,0,False,10,9,0,2025-10-20,47,2,3
B,2025-10-20 10:00:00,1,3,60.0,70.0,1.0,0.0,0.0,,0,False,10,10,0,2025-10-20,47,2,0
E,2025-10-20 10:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,10,0,2025-10-20,44,4,0
A,2025-10-20 10:00:00,0,3,66.66666666666667,70.0,1.0,0.0,0.0,,0,False,10,10,0,2025-10-20,48,1,2
D,2025-10-20 10:00:00,0,1,55.0,55.0,1.0,0.0,0.0,,0,False,10,10,0,2025-10-20,48,4,0
C,2025-10-20 10:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,10,0,2025-10-20,21,0,0
G,2025-10-20 10:00:00,0,2,17.5,20.0,1.0,0.0,0.0,,0,False,10,10,0,2025-10-20,35,1,0
F,2025-10-20 10:00:00,1,3,20.0,20.0,1.0,0.0,0.0,,0,False,10,10,0,2025-10-20,26,0,5
D,2025-10-20 11:00:00,0,0,0.0,0.0,0.0,0.0,0.0,,0,False,10,11,0,2025-10-20,48,1,2
A,2025-10-20 11:00:00,0,2,65.0,65.0,1.0,0.0,0.0,,0,False,10,11,0,2025-10-20,48,3,1
